id;tabla;fuente;duplicado_en_b;precio;area;precio_m2;lat;lon;manzana;barrio;localidad;codigo_predial;estrato;estrato_num;avaluo;anio;habitaciones;banios;plantas;piso;anio_construccion;uso;condicion_predio;clase_unidad_principal;origen_predio;origen_caract;origen_atributos;npn_remapeado;area_es_suma_pisos;area_confiable;es_vis;precio_valido;area_valida;vivienda_sin_ambientes;vivienda_en_sotano;precio_m2_en_rango;apto_modelo
A:igac:08001-040-233015-00018-00125-2023;A;igac;False;237000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233015-00019-00125-2023;A;igac;False;237000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233018-00010-00125-2023;A;igac;False;238000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233020-00018-00125-2022;A;igac;False;112000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233030-00019-00125-2022;A;igac;False;200000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233042-00019-00125-2021;A;igac;False;205000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233048-00012-00125-2023;A;igac;False;238000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233052-00022-00125-2022;A;igac;False;220000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233054-00026-00125-2023;A;igac;False;237000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233054-00027-00125-2023;A;igac;False;237000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233061-00020-00125-2022;A;igac;False;200000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233064-00020-00125-2023;A;igac;False;240000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233069-00024-00125-2022;A;igac;False;240000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233071-00023-00125-2022;A;igac;False;112000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233074-00016-00125-2023;A;igac;False;205000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233076-00017-00125-2022;A;igac;False;430000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233205-00002-00125-2021;A;igac;False;204140992,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233206-00002-00125-2021;A;igac;False;204140992,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233207-00002-00125-2021;A;igac;False;204140992,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233671-00010-00125-2021;A;igac;False;25000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233671-00011-00125-2023;A;igac;False;25500000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-233704-00011-00125-2021;A;igac;False;772000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234100-00016-00125-2022;A;igac;False;191000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234102-00008-00125-2021;A;igac;False;68864000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234119-00007-00125-2023;A;igac;False;180000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234121-00019-00125-2021;A;igac;False;130000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234148-00018-00125-2023;A;igac;False;245000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234173-00020-00125-2023;A;igac;False;245000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234187-00038-00125-2021;A;igac;False;273544000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234192-00015-00125-2022;A;igac;False;220000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234196-00032-00125-2021;A;igac;False;260000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234196-00033-00125-2022;A;igac;False;270000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234211-00007-00125-2023;A;igac;False;285000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234215-00025-00125-2023;A;igac;False;281000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234223-00011-00125-2021;A;igac;False;107150000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234227-00015-00125-2022;A;igac;False;335000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234228-00019-00125-2021;A;igac;False;240000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234228-00020-00125-2023;A;igac;False;360000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234318-00006-00125-2022;A;igac;False;315000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234393-00020-00125-2021;A;igac;False;172000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234470-00019-00125-2022;A;igac;False;176000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234470-00020-00125-2022;A;igac;False;237000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234511-00011-00125-2023;A;igac;False;185595008,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234512-00011-00125-2023;A;igac;False;185595008,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234617-00010-00125-2022;A;igac;False;180000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234619-00008-00125-2023;A;igac;False;44983000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234646-00008-00125-2023;A;igac;False;44983000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-234652-00009-00125-2022;A;igac;False;260000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235234-00023-00125-2021;A;igac;False;350000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235282-00018-00125-2021;A;igac;False;85000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235296-00005-00125-2022;A;igac;False;210000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235304-00025-00125-2022;A;igac;False;290886016,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235322-00031-00125-2022;A;igac;False;290886016,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235343-00013-00125-2022;A;igac;False;36676000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235452-00011-00125-2022;A;igac;False;212000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235453-00011-00125-2023;A;igac;False;125300000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235608-00015-00125-2023;A;igac;False;91000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235620-00005-00125-2021;A;igac;False;160000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235676-00018-00125-2022;A;igac;False;130000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235712-00014-00125-2022;A;igac;False;480000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235713-00014-00125-2022;A;igac;False;480000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235719-00009-00125-2021;A;igac;False;520000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235720-00009-00125-2021;A;igac;False;520000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235732-00014-00125-2022;A;igac;False;480000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235735-00009-00125-2021;A;igac;False;520000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235749-00017-00125-2021;A;igac;False;492879008,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235755-00010-00125-2021;A;igac;False;520000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235781-00006-00125-2021;A;igac;False;50000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235898-00012-00125-2022;A;igac;False;130000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235917-00016-00125-2022;A;igac;False;125000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235940-00010-00125-2022;A;igac;False;68800000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235966-00009-00125-2023;A;igac;False;110000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235970-00024-00125-2022;A;igac;False;143600000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-235970-00025-00125-2023;A;igac;False;170000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236319-00016-00125-2023;A;igac;False;100000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;True;True;False;False;False;False;False
A:igac:08001-040-236323-00018-00125-2023;A;igac;False;100000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;True;True;False;False;False;False;False
A:igac:08001-040-236327-00024-00125-2023;A;igac;False;145000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236333-00014-00125-2023;A;igac;False;220000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236341-00013-00125-2023;A;igac;False;96455000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236424-00012-00125-2022;A;igac;False;150000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;True;True;False;False;False;False;False
A:igac:08001-040-236445-00011-00125-2022;A;igac;False;313400000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236445-00012-00125-2023;A;igac;False;341500000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236458-00009-00125-2022;A;igac;False;313400000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236458-00010-00125-2023;A;igac;False;341500000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236495-00016-00125-2022;A;igac;False;190248000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236551-00011-00125-2022;A;igac;False;235000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236552-00011-00125-2022;A;igac;False;235000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236631-00023-00125-2022;A;igac;False;352800000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236633-00027-00125-2023;A;igac;False;400000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236636-00016-00125-2022;A;igac;False;346125312,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236644-00019-00125-2023;A;igac;False;395000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236892-00014-00125-2021;A;igac;False;180000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236893-00016-00125-2022;A;igac;False;232000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236902-00012-00125-2022;A;igac;False;186999008,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236909-00011-00125-2021;A;igac;False;180000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236911-00003-00125-2022;A;igac;False;186999008,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236913-00015-00125-2022;A;igac;False;232000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236947-00013-00125-2023;A;igac;False;350000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236962-00028-00125-2022;A;igac;False;290000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236973-00022-00125-2023;A;igac;False;350000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-236982-00032-00125-2022;A;igac;False;290000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237116-00012-00125-2023;A;igac;False;105000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237117-00011-00125-2023;A;igac;False;102000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237122-00005-00125-2022;A;igac;False;128000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237205-00021-00125-2021;A;igac;False;67643000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237209-00016-00125-2021;A;igac;False;120000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237218-00015-00125-2021;A;igac;False;70000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;True;True;False;False;False;False;False
A:igac:08001-040-237318-00017-00125-2021;A;igac;False;120000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237420-00015-00125-2021;A;igac;False;310000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237430-00023-00125-2021;A;igac;False;310000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237499-00015-00125-2022;A;igac;False;352385984,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237525-00009-00125-2022;A;igac;False;90000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;True;True;False;False;False;False;False
A:igac:08001-040-237672-00012-00125-2022;A;igac;False;260000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237678-00022-00125-2023;A;igac;False;242500000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237682-00012-00125-2021;A;igac;False;245000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237726-00006-00125-2022;A;igac;False;73729000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237730-00007-00125-2022;A;igac;False;140000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237732-00007-00125-2023;A;igac;False;145000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237906-00029-00125-2023;A;igac;False;291568000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237907-00016-00125-2023;A;igac;False;279340000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237919-00025-00125-2022;A;igac;False;290000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237922-00021-00125-2023;A;igac;False;237000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-237923-00012-00125-2022;A;igac;False;257603008,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238036-00005-00125-2022;A;igac;False;159824496,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238043-00031-00125-2023;A;igac;False;235096000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238521-00014-00125-2021;A;igac;False;373100000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238526-00011-00125-2023;A;igac;False;436000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238546-00013-00125-2023;A;igac;False;436000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238552-00018-00125-2021;A;igac;False;373100000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238585-00009-00125-2022;A;igac;False;48903000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238611-00023-00125-2021;A;igac;False;112000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238659-00014-00125-2022;A;igac;False;188200000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238683-00019-00125-2022;A;igac;False;188200000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238707-00017-00125-2022;A;igac;False;248000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238715-00014-00125-2022;A;igac;False;248000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238790-00007-00125-2021;A;igac;False;84518000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238797-00008-00125-2021;A;igac;False;60000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238810-00003-00125-2021;A;igac;False;84518000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238811-00011-00125-2021;A;igac;False;63425000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238853-00012-00125-2022;A;igac;False;585000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238938-00015-00125-2021;A;igac;False;118000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-238940-00013-00125-2022;A;igac;False;46600000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239386-00011-00125-2022;A;igac;False;700000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239391-00017-00125-2021;A;igac;False;812000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239396-00012-00125-2022;A;igac;False;450000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239421-00020-00125-2022;A;igac;False;525000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239423-00015-00125-2022;A;igac;False;308908000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239423-00017-00125-2022;A;igac;False;450000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239444-00015-00125-2023;A;igac;False;155000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239456-00017-00125-2023;A;igac;False;155000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239484-00017-00125-2023;A;igac;False;350000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239507-00018-00125-2022;A;igac;False;225000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239511-00023-00125-2022;A;igac;False;74000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239523-00022-00125-2023;A;igac;False;280000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239580-00009-00125-2023;A;igac;False;340000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239590-00013-00125-2022;A;igac;False;261848992,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239622-00014-00125-2021;A;igac;False;260000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239928-00010-00125-2022;A;igac;False;160000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239936-00018-00125-2023;A;igac;False;95244000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239938-00010-00125-2022;A;igac;False;160000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-239980-00011-00125-2023;A;igac;False;680000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-240008-00008-00125-2023;A;igac;False;330000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-240020-00017-00125-2023;A;igac;False;200000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-240022-00015-00125-2023;A;igac;False;400000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-240026-00012-00125-2023;A;igac;False;330000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-240359-00013-00125-2022;A;igac;False;227116000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-241416-00015-00125-2021;A;igac;False;25718000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-241416-00016-00125-2021;A;igac;False;350000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-241419-00016-00125-2022;A;igac;False;472000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-241435-00014-00125-2022;A;igac;False;440000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-241442-00018-00125-2022;A;igac;False;440000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-241446-00015-00125-2021;A;igac;False;394288992,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-241446-00016-00125-2021;A;igac;False;350000000,0;;;;;;;;;;;;2021;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-241447-00018-00125-2022;A;igac;False;472000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-241520-00011-00125-2023;A;igac;False;83000000,0;;;;;;;;;;;;2023;;;;;;;;;;;;False;;;False;True;False;False;False;False;False
A:igac:08001-040-241524-00018-00125-2022;A;igac;False;100000000,0;;;;;;;;;;;;2022;;;;;;;;;;;;False;;;True;True;False;False;False;False;False
